"ID_SECUENCIAL","COD_INFRA","NOMBRE_CENTRO_EDUCATIVO","Departamento","Municipio","Nivel_Educativo","Turno","Especialidad"
838,68035,Centro Escolar Caserío Corinto Cantón Las Termópilas,La Libertad,Chiltiupán,Básica,Matutino,Matemática
839,68035,Centro Escolar Caserío Corinto Cantón Las Termópilas,La Libertad,Chiltiupán,Básica,Matutino,Ciencias Naturales
840,68035,Centro Escolar Caserío Corinto Cantón Las Termópilas,La Libertad,Chiltiupán,Básica,Matutino,Lenguaje Y Literatura
841,68035,Centro Escolar Caserío Corinto Cantón Las Termópilas,La Libertad,Chiltiupán,Parvularia,Matutino,Educación Parvularia
842,68036,Centro Escolar Cantón Santa Lucía,La Libertad,Chiltiupán,Básica,Matutino,Educación Básica I y II Ciclos
843,68036,Centro Escolar Cantón Santa Lucía,La Libertad,Chiltiupán,Básica,Matutino,Lenguaje Y Literatura
844,68036,Centro Escolar Cantón Santa Lucía,La Libertad,Chiltiupán,Básica,Matutino,Educación Básica I y II Ciclos
845,68037,Centro Escolar Cantón Santa Marta,La Libertad,Chiltiupán,Básica,Matutino,Educación Básica I y II Ciclos
846,68037,Centro Escolar Cantón Santa Marta,La Libertad,Chiltiupán,Parvularia,Matutino,Parvularia
847,68038,Centro Escolar Cantón Siberia,La Libertad,Chiltiupán,Básica,Matutino,Educación Básica I y II Ciclos
848,68040,Centro Escolar Cantón Cuervo Abajo,La Libertad,Chiltiupán,Básica,Matutino,Educación Básica I y II Ciclos
849,68040,Centro Escolar Cantón Cuervo Abajo,La Libertad,Chiltiupán,Básica,Matutino,Educación Básica I y II Ciclos
850,68041,Centro Escolar Cantón Cuervo Arriba,La Libertad,Chiltiupán,Básica,Matutino,Educación Básica I y II Ciclos
851,68041,Centro Escolar Cantón Cuervo Arriba,La Libertad,Chiltiupán,Básica,Matutino,Educación Básica I y II Ciclos
852,68041,Centro Escolar Cantón Cuervo Arriba,La Libertad,Chiltiupán,Básica,Vespertino,Inglés
853,68042,Centro Escolar Cantón El Regadío,La Libertad,Chiltiupán,Básica,Matutino,Educación Básica I y II Ciclos
854,68042,Centro Escolar Cantón El Regadío,La Libertad,Chiltiupán,Básica,Matutino,Educación Básica I y II Ciclos
855,68042,Centro Escolar Cantón El Regadío,La Libertad,Chiltiupán,Parvularia,Matutino,Educación Parvularia
856,11062,Centro Escolar de Huizúcar,La Libertad,Huizúcar,Media,Matutino,Ciencias Naturales
857,68047,Centro Escolar Caserío La Esperanza,La Libertad,Huizúcar,Básica,Matutino,Educación Básica I y II Ciclos
858,68047,Centro Escolar Caserío La Esperanza,La Libertad,Huizúcar,Parvularia,Matutino,Educación Parvularia
859,68048,Centro Escolar Cantón La Lima,La Libertad,Huizúcar,Básica,Matutino,Inglés
860,68048,Centro Escolar Cantón La Lima,La Libertad,Huizúcar,Básica,Matutino,Matemática
861,68050,Centro Escolar Cantón Nazareth,La Libertad,Huizúcar,Básica,Matutino,Educación Básica I y II Ciclos
862,68054,Centro Escolar Cantón San Juan Buenavista,La Libertad,Huizúcar,Media,Matutino,Matemática
863,68054,Centro Escolar Cantón San Juan Buenavista,La Libertad,Huizúcar,Media,Matutino,Ciencias Naturales
864,68055,Centro Escolar Cantón Tilapa,La Libertad,Huizúcar,Básica,Matutino,Ciencias Sociales
865,86445,Centro Escolar Comunidad Nuevo Amanecer Cantón San Juan Buena Vista,La Libertad,Huizúcar,Básica,Matutino,Educación Básica I y II Ciclos
866,11073,Centro Escolar Herbert de Sola,La Libertad,Jayaque,Básica,Matutino,Lenguaje Y Literatura
867,11073,Centro Escolar Herbert de Sola,La Libertad,Jayaque,Básica,Vespertino,Educación Básica I y II Ciclos
868,11073,Centro Escolar Herbert de Sola,La Libertad,Jayaque,Básica,Matutino,Educación Básica I y II Ciclos
869,11073,Centro Escolar Herbert de Sola,La Libertad,Jayaque,Básica,Vespertino,Educación Básica
870,11077,Centro Escolar Calixto Velado,La Libertad,Jayaque,Básica,Matutino,Matemática
871,11077,Centro Escolar Calixto Velado,La Libertad,Jayaque,Básica,Matutino,Educación Física Y Deportes
872,11078,Centro Escolar Doctor Francisco Antonio Lima,La Libertad,Jayaque,Básica,Vespertino,Inglés
873,11078,Centro Escolar Doctor Francisco Antonio Lima,La Libertad,Jayaque,Básica,Matutino,Educación Física Y Deportes
874,68056,Centro Escolar Cantón La Labor,La Libertad,Jayaque,Básica,Matutino,Inglés
875,68056,Centro Escolar Cantón La Labor,La Libertad,Jayaque,Parvularia,Matutino,Educación Parvularia
876,68057,Centro Escolar Caserío Colonia 2 de Mayo Cantón La Labor,La Libertad,Jayaque,Básica,Vespertino,Educación Física Y Deportes
877,68058,Centro Escolar Cantón Las Flores,La Libertad,Jayaque,Básica,Matutino,Ciencias Naturales
878,68058,Centro Escolar Cantón Las Flores,La Libertad,Jayaque,Básica,Matutino,Matemática
879,68060,Centro Escolar Caserío Colonia Llano Verde Cantón Las Flores,La Libertad,Jayaque,Básica,Matutino,Educación Básica I y II Ciclos
880,68060,Centro Escolar Caserío Colonia Llano Verde Cantón Las Flores,La Libertad,Jayaque,Básica,Matutino,Lenguaje Y Literatura
881,11058,Centro Escolar Ingeniero Orlando Mauricio Recinos,La Libertad,Jicalapa,Básica,Vespertino,Educación Básica I y II Ciclos
882,11058,Centro Escolar Ingeniero Orlando Mauricio Recinos,La Libertad,Jicalapa,Básica,Matutino,Matemática
883,11081,Centro Escolar Cantón La Perla,La Libertad,Jicalapa,Básica,Vespertino,Educación Física Y Deportes
884,11081,Centro Escolar Cantón La Perla,La Libertad,Jicalapa,Básica,Vespertino,Educación Básica
885,11082,Complejo Educativo Caserío La Pedrera Cantón La Perla,La Libertad,Jicalapa,Básica,Matutino,Ciencias Sociales
886,11082,Complejo Educativo Caserío La Pedrera Cantón La Perla,La Libertad,Jicalapa,Media,Matutino,Informática
887,11082,Complejo Educativo Caserío La Pedrera Cantón La Perla,La Libertad,Jicalapa,Básica,Vespertino,Inglés
888,11082,Complejo Educativo Caserío La Pedrera Cantón La Perla,La Libertad,Jicalapa,Básica,Matutino,Educación Física Y Deportes
889,11082,Complejo Educativo Caserío La Pedrera Cantón La Perla,La Libertad,Jicalapa,Media,Vespertino,Ciencias Comerciales
890,11082,Complejo Educativo Caserío La Pedrera Cantón La Perla,La Libertad,Jicalapa,Parvularia,Matutino,Educación Inicial Y Parvularia
891,68068,Centro Escolar Cantón San Pedro,La Libertad,Jicalapa,Básica,Matutino,Educación Básica I y II Ciclos
892,11089,Complejo Educativo Eduardo Guirola,La Libertad,La Libertad,Media,Matutino,Inglés
893,11089,Complejo Educativo Eduardo Guirola,La Libertad,La Libertad,Media,Matutino,Gestión De Turismo Alternativo
894,11089,Complejo Educativo Eduardo Guirola,La Libertad,La Libertad,Media,Matutino,Informática
895,11089,Complejo Educativo Eduardo Guirola,La Libertad,La Libertad,Básica,Vespertino,Lenguaje Y Literatura
896,11089,Complejo Educativo Eduardo Guirola,La Libertad,La Libertad,Media,Matutino,Lenguaje Y Literatura
897,11089,Complejo Educativo Eduardo Guirola,La Libertad,La Libertad,Parvularia,Matutino,Educación Parvularia
898,11095,Centro Escolar Cantón El Cimarrón,La Libertad,La Libertad,Básica,Matutino,Lenguaje Y Literatura
899,11095,Centro Escolar Cantón El Cimarrón,La Libertad,La Libertad,Básica,Vespertino,Lenguaje Y Literatura
900,11096,Centro Escolar Cantón La Cangrejera,La Libertad,La Libertad,Básica,Matutino,Educación Física Y Deportes
901,11096,Centro Escolar Cantón La Cangrejera,La Libertad,La Libertad,Básica,Matutino,Ciencias Naturales
902,11096,Centro Escolar Cantón La Cangrejera,La Libertad,La Libertad,Básica,Vespertino,Matemática
903,11099,Centro Escolar Cantón San Diego,La Libertad,La Libertad,Básica,Matutino,Matemática
904,11100,Centro Escolar Cantón Majahual,La Libertad,La Libertad,Básica,Matutino,Informática
905,11100,Centro Escolar Cantón Majahual,La Libertad,La Libertad,Parvularia,Matutino,Educación Parvularia
906,11100,Centro Escolar Cantón Majahual,La Libertad,La Libertad,Básica,Matutino,Matemática
907,11101,Centro Escolar Cantón San Rafael,La Libertad,La Libertad,Básica,Matutino,Educación Básica I y II Ciclos
908,11101,Centro Escolar Cantón San Rafael,La Libertad,La Libertad,Básica,Vespertino,Informática
909,11101,Centro Escolar Cantón San Rafael,La Libertad,La Libertad,Básica,Matutino,Matemática
910,11102,Centro Escolar Playa San Diego,La Libertad,La Libertad,Básica,Matutino,Ciencias Sociales
911,11102,Centro Escolar Playa San Diego,La Libertad,La Libertad,Parvularia,Matutino,Educación Parvularia
912,11102,Centro Escolar Playa San Diego,La Libertad,La Libertad,Básica,Matutino,Educación Básica I y II Ciclos
913,11102,Centro Escolar Playa San Diego,La Libertad,La Libertad,Básica,Matutino,Educación Básica
914,11102,Centro Escolar Playa San Diego,La Libertad,La Libertad,Básica,Matutino,Educación Básica I y II Ciclos
915,11103,Escuela de Educación Parvularia de La Libertad,La Libertad,La Libertad,Parvularia,Matutino,Educación Física Y Deportes
916,11103,Escuela de Educación Parvularia de La Libertad,La Libertad,La Libertad,Parvularia,Matutino,Educación Parvularia
917,11103,Escuela de Educación Parvularia de La Libertad,La Libertad,La Libertad,Parvularia,Matutino,Educación Parvularia
918,11104,Complejo Educativo San Arturo,La Libertad,La Libertad,Básica,Matutino,Matemática
919,11104,Complejo Educativo San Arturo,La Libertad,La Libertad,Media,Matutino,Ciencias Naturales
920,11105,Centro Escolar Caserío El Jute Cantón Tepeagua,La Libertad,La Libertad,Básica,Matutino,Educación Básica I y II Ciclos
921,11106,Centro Escolar Caserío El Morral,La Libertad,La Libertad,Básica,Matutino,Educación Artística
922,11106,Centro Escolar Caserío El Morral,La Libertad,La Libertad,Básica,Matutino,Lenguaje Y Literatura
923,11107,Centro Escolar Luz de Sotomayor,La Libertad,La Libertad,Básica,Matutino,Lenguaje Y Literatura
924,11107,Centro Escolar Luz de Sotomayor,La Libertad,La Libertad,Básica,Matutino,Matemática
925,11108,Centro Escolar de La Libertad,La Libertad,La Libertad,Básica,Matutino,Educación Básica I y II Ciclos
926,11108,Centro Escolar de La Libertad,La Libertad,La Libertad,Básica,Matutino,Educación Básica I y II Ciclos
927,11109,Centro Escolar Barrio El Calvario,La Libertad,La Libertad,Básica,Matutino,Educación Básica I y II Ciclos
928,11109,Centro Escolar Barrio El Calvario,La Libertad,La Libertad,Básica,Matutino,Ciencias Naturales
929,11109,Centro Escolar Barrio El Calvario,La Libertad,La Libertad,Básica,Vespertino,Lenguaje Y Literatura
930,11109,Centro Escolar Barrio El Calvario,La Libertad,La Libertad,Básica,Vespertino,Educación Básica I y II Ciclos
931,11109,Centro Escolar Barrio El Calvario,La Libertad,La Libertad,Básica,Matutino,Inglés
932,68070,Centro Escolar Caserío San Luis El Coyolar Cantón El Cimarrón,La Libertad,La Libertad,Básica,Matutino,Educación Básica I y II Ciclos
933,68075,Centro Escolar Caserío El Almendral Cantón Majahual Arriba,La Libertad,La Libertad,Básica,Matutino,Educación Básica I y II Ciclos
934,86440,Centro Escolar Cooperativa Los Pinos Cantón Cangrejera,La Libertad,La Libertad,Parvularia,Matutino,Educación Parvularia
935,86442,Centro Escolar Comunidad Toluca Cantón Melara,La Libertad,La Libertad,Básica,Matutino,Educación Básica I y II Ciclos
936,10235,Instituto Nacional de Nuevo Cuscatlán,La Libertad,Nuevo Cuscatlán,Media,Matutino,Logística Y Aduana
937,10235,Instituto Nacional de Nuevo Cuscatlán,La Libertad,Nuevo Cuscatlán,Media,Matutino,Lenguaje Y Literatura
938,11117,Instituto Nacional José Damián Villacorta,La Libertad,Santa Tecla,Media,Vespertino,Enfermería
939,11121,Centro Escolar Cantón Las Granadillas,La Libertad,Santa Tecla,Básica,Matutino,Educación Básica I y II Ciclos
940,11121,Centro Escolar Cantón Las Granadillas,La Libertad,Santa Tecla,Básica,Matutino,Educación Básica I y II Ciclos
941,11123,Centro Escolar Quezaltepec,La Libertad,Santa Tecla,Básica,Vespertino,Ciencias Naturales
942,11125,Escuela de Educación Especial Santa Tecla,La Libertad,Santa Tecla,Básica,Vespertino,Educación Física Y Deportes
943,11131,Centro Escolar Jardines de La Sabana,La Libertad,Santa Tecla,Básica,Matutino,Educación Artística
944,11133,Centro Escolar Daniel Hernández,La Libertad,Santa Tecla,Básica,Vespertino,Lenguaje Y Literatura
945,11133,Centro Escolar Daniel Hernández,La Libertad,Santa Tecla,Básica,Matutino,Educación Básica
946,11134,Complejo Educativo Walter Arturo Soundy,La Libertad,Santa Tecla,Media,Matutino,Ciencias Naturales
947,11134,Complejo Educativo Walter Arturo Soundy,La Libertad,Santa Tecla,Básica,Vespertino,Educación Artística
948,11134,Complejo Educativo Walter Arturo Soundy,La Libertad,Santa Tecla,Básica,Vespertino,Educación Básica
949,11138,Complejo Educativo José Martí,La Libertad,Santa Tecla,Básica,Matutino,Educación Básica
950,11138,Complejo Educativo José Martí,La Libertad,Santa Tecla,Media,Matutino,Educación Media En El Campo De La Salud
951,11141,Centro Escolar San Luis Gonzaga,La Libertad,Santa Tecla,Básica,Matutino,Informática
952,68079,Centro Escolar Cantón El Limón,La Libertad,Santa Tecla,Básica,Matutino,Educación Básica I y II Ciclos
953,68079,Centro Escolar Cantón El Limón,La Libertad,Santa Tecla,Básica,Matutino,Matemática
954,68079,Centro Escolar Cantón El Limón,La Libertad,Santa Tecla,Básica,Matutino,Educación Básica I y II Ciclos
955,68080,Centro Escolar Cantón El Triunfo,La Libertad,Santa Tecla,Básica,Matutino,Ciencias Sociales
956,68080,Centro Escolar Cantón El Triunfo,La Libertad,Santa Tecla,Básica,Matutino,Educación Básica I y II Ciclos
957,68080,Centro Escolar Cantón El Triunfo,La Libertad,Santa Tecla,Básica,Matutino,Educación Básica I y II Ciclos
958,68081,Centro Escolar Cantón El Sacazil,La Libertad,Santa Tecla,Básica,Matutino,Ciencias Sociales
959,68084,Centro Escolar Caserío Las Nubes Cantón Los Amates,La Libertad,Santa Tecla,Básica,Matutino,Ciencias Sociales
960,68085,Centro Escolar Cantón Los Pajales,La Libertad,Santa Tecla,Parvularia,Matutino,Educación Parvularia
961,68085,Centro Escolar Cantón Los Pajales,La Libertad,Santa Tecla,Básica,Matutino,Matemática
962,68085,Centro Escolar Cantón Los Pajales,La Libertad,Santa Tecla,Básica,Matutino,Lenguaje Y Literatura
963,11147,Centro Escolar Caserío Santa Cristina Cantón El Puente,La Libertad,Quezaltepeque,Básica,Vespertino,Matemática
964,11150,Centro Escolar Caserío El Aguacate Cantón Tacachico,La Libertad,Quezaltepeque,Básica,Vespertino,Inglés
965,11155,Instituto Nacional José María Peralta Lagos,La Libertad,Quezaltepeque,Media,Vespertino,Sistemas Y Computación
966,11165,Centro Escolar Estebana Sanabria de Larios,La Libertad,Quezaltepeque,Básica,Vespertino,Inglés
967,11173,Centro Escolar República de Nicaragua,La Libertad,Quezaltepeque,Básica,Matutino,Educación Artística
968,11175,Centro Escolar Profesora María Julia Alvarado Madrid de Garcia,La Libertad,Quezaltepeque,Media,Vespertino,Preparatoria Y Servicio De Alimentos
969,68096,Centro Escolar Arturo Gómez,La Libertad,Quezaltepeque,Básica,Matutino,Educación Física Y Deportes
970,68098,Centro Escolar Caserío Tacachico Cantón Tacachico,La Libertad,Quezaltepeque,Parvularia,Matutino,Educación Parvularia
971,68098,Centro Escolar Caserío Tacachico Cantón Tacachico,La Libertad,Quezaltepeque,Básica,Vespertino,Inglés
972,68100,Centro Escolar Colonia Las Margaritas I y II Cantón Santa Rosa Arriba,La Libertad,Quezaltepeque,Básica,Matutino,Educación Básica I y II Ciclos
973,86411,Centro Escolar Caserío Lomas del Espino Cantón Girón,La Libertad,Quezaltepeque,Básica,Vespertino,Inglés
974,86411,Centro Escolar Caserío Lomas del Espino Cantón Girón,La Libertad,Quezaltepeque,Básica,Vespertino,Matemática
975,11177,Centro Escolar Sacacoyo,La Libertad,Sacacoyo,Básica,Matutino,Educación Física Y Deportes
976,11177,Centro Escolar Sacacoyo,La Libertad,Sacacoyo,Básica,Matutino,Informática
977,11177,Centro Escolar Sacacoyo,La Libertad,Sacacoyo,Básica,Matutino,Educación Básica
978,11178,Centro Escolar Cantón Ateos,La Libertad,Sacacoyo,Parvularia,Vespertino,Educación Parvularia
979,11178,Centro Escolar Cantón Ateos,La Libertad,Sacacoyo,Básica,Matutino,Educación Física Y Deportes
980,11180,Complejo Educativo Marisol Bolaños de Rivas,La Libertad,Sacacoyo,Básica,Matutino,Educación Básica I y II Ciclos
981,11180,Complejo Educativo Marisol Bolaños de Rivas,La Libertad,Sacacoyo,Media,Matutino,Ciencias De La Educación
982,11180,Complejo Educativo Marisol Bolaños de Rivas,La Libertad,Sacacoyo,Media,Matutino,Ciencias Naturales
983,11180,Complejo Educativo Marisol Bolaños de Rivas,La Libertad,Sacacoyo,Media,Vespertino,Estudios Sociales
984,11180,Complejo Educativo Marisol Bolaños de Rivas,La Libertad,Sacacoyo,Media,Matutino,Matemática
985,60236,Centro Escolar Caserío Villa Tzu Chi,La Libertad,Sacacoyo,Básica,Matutino,Educación Artística
986,60236,Centro Escolar Caserío Villa Tzu Chi,La Libertad,Sacacoyo,Básica,Vespertino,Ciencias Naturales
987,60236,Centro Escolar Caserío Villa Tzu Chi,La Libertad,Sacacoyo,Básica,Matutino,Matemática
988,60236,Centro Escolar Caserío Villa Tzu Chi,La Libertad,Sacacoyo,Básica,Vespertino,Educación Física Y Deportes
989,60236,Centro Escolar Caserío Villa Tzu Chi,La Libertad,Sacacoyo,Básica,Matutino,Lenguaje Y Literatura
990,60236,Centro Escolar Caserío Villa Tzu Chi,La Libertad,Sacacoyo,Básica,Vespertino,Educación Básica
991,68101,Centro Escolar Caserío Lotificación Escalante Cantón Ateos,La Libertad,Sacacoyo,Básica,Matutino,Matemática
992,68101,Centro Escolar Caserío Lotificación Escalante Cantón Ateos,La Libertad,Sacacoyo,Básica,Matutino,Inglés
993,68101,Centro Escolar Caserío Lotificación Escalante Cantón Ateos,La Libertad,Sacacoyo,Parvularia,Matutino,Educación Parvularia
994,68103,Centro Escolar Cantón Buena Vista,La Libertad,Sacacoyo,Básica,Matutino,Educación Física Y Deportes
